run_id,mean,median,std,min,max,p10,p90,p99,skew,kurtosis,count,probe,model_tag,quant,ctx,npredict,decoding,temp,repeat_idx,prompt_label,prompt
20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,3819.656,3802.0,237.3847594378002,3658,10144,3738.0,3886.0,4108.04,23.846860134758526,619.9519297959537,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,14,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213530Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,3864.2973333333334,3820.0,337.21918902575374,3628,11646,3742.0,3994.0,4156.02,15.428352194406461,291.074335857844,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,15,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,3948.2853333333333,3928.0,425.4754479670603,3778,17790,3860.0,4004.0,4090.0,26.910534289391546,801.425213509944,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,16,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,3875.749333333333,3862.0,349.9055831377411,3642,15532,3768.0,3960.2000000000003,4076.02,28.3653058240227,884.4931986404545,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,17,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213531Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,3837.422666666667,3806.0,452.4969904545991,3648,14028,3736.0,3894.0,4116.04,19.48528550937628,396.8839864329598,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,18,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,3837.0693333333334,3818.0,325.88102044439427,3658,13238,3740.0,3910.0,4032.06,22.89533948595259,578.0856780396329,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,1,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,3855.7626666666665,3842.0,287.540516632629,3660,12900,3763.8,3934.0,4012.02,26.600680529890244,770.5454014764708,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,19,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213532Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,3817.872,3802.0,257.0795172732896,3658,9638,3732.0,3886.0,3986.12,20.47261490283247,442.99082965484064,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,20,math,Compute the integral of x^3 * e^(-x^2/2) from 0 to infinity. Show all substitution steps clearly.
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,3907.18,3838.0,1809.5638333895324,3670,73332,3755.8,3970.0,4142.04,37.7342722997973,1443.4453944313204,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,2,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,3819.264,3806.0,217.30419933209959,3652,9478,3734.0,3890.0,4004.22,23.006790835562338,588.1962396904817,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,3,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,3853.041333333333,3828.0,333.18836306471366,3658,10336,3740.0,3940.0,4144.139999999999,17.516713018000207,325.73156341880616,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,4,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213533Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,3818.696,3804.0,199.43134865382586,3642,9124,3738.0,3888.0,4016.04,23.20543536912823,598.3836922322245,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,5,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,3839.2266666666665,3810.0,364.2579038299062,3654,11520,3744.0,3902.0,4090.0,17.955193454837474,340.81463815191086,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,6,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,3945.4506666666666,3881.0,1339.334777416343,3744,54452,3814.0,4022.0,4146.02,36.003780194589254,1348.0160850928785,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,7,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213534Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,3847.3426666666664,3816.0,298.2816742907627,3650,10622,3734.0,3976.0,4114.0,19.37099564949862,417.82246928543447,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,8,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,3948.9546666666665,3824.0,610.450987016912,3658,12452,3752.0,3934.0,6298.08,6.351375879084576,56.07990916793252,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,9,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,3835.3133333333335,3814.0,311.4087047752982,3666,10942,3746.0,3902.0,4068.02,19.976260472419227,426.29659605540473,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,10,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213535Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,3835.3373333333334,3792.0,819.1973818560751,3632,31854,3722.0,3884.0,4006.02,28.91261083275118,934.0168528123348,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,11,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,3835.4013333333332,3802.0,832.5408332874421,3642,34692,3732.0,3886.0,3992.02,34.554535461023846,1261.0572000899651,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,12,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,3826.4266666666667,3804.0,295.95578584253315,3622,10720,3732.0,3894.2000000000003,4102.02,20.308768144640236,439.2831581927312,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,13,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,3857.233333333333,3800.0,1397.049362347699,3622,56436,3736.0,3878.0,4000.06,35.80982121390087,1337.3999362170555,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,14,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213536Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,3816.724,3804.0,244.73245215832375,3650,10416,3738.0,3882.0,4006.06,24.887516418555233,657.3731611585315,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,15,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,3836.2546666666667,3808.0,429.2857766067802,3674,13806,3743.8,3886.0,4040.16,19.88098769788038,423.86593805587256,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,16,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,4008.492,3854.0,632.5617752723368,3648,11788,3748.0,4112.0,6464.02,5.741952487426075,45.802459802730475,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,17,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213537Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,3830.528,3810.0,326.13845333410484,3650,10874,3748.0,3882.0,3996.0,18.720679176209885,361.896853626133,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,18,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,3824.3893333333335,3802.0,312.2435851337762,3660,10140,3738.0,3890.0,4016.02,18.25521655363104,346.2186612008158,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,1,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,3837.7573333333335,3814.0,286.7284579271459,3630,12022,3742.0,3930.0,4114.04,24.41887256319991,650.6107252736128,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,2,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,3829.3813333333333,3814.0,244.79872588656562,3638,10838,3742.0,3908.0,4028.04,24.13374662580672,641.9639978759661,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,19,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213538Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,3824.7906666666668,3810.0,263.11357119525456,3660,10132,3744.0,3892.0,3992.0,20.82348335338954,459.26517895461836,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,20,nl,Write a detailed 5-sentence story about a traveler who discovers an abandoned underwater city. Describe imagery.
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,3826.7946666666667,3802.0,362.93468865675504,3640,12810,3734.0,3888.0,4008.02,19.195791381977823,397.66328737097075,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,3,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,3805.2346666666667,3772.0,412.7823111792745,3102,12828,3690.0,3868.0,5331.779999999993,13.59030806960088,237.51488709011582,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,4,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213539Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,3828.0293333333334,3792.0,373.5078212495402,3652,14068,3730.0,3890.0,4078.08,19.866511719208365,465.65284913199514,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,5,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,3822.1866666666665,3802.0,318.69577000346436,3650,12536,3738.0,3884.2000000000003,3994.14,22.52250798707359,543.5834627799015,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,6,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,3826.5906666666665,3806.0,393.8006395907075,3672,16044,3744.0,3880.0,3972.02,25.363474021372287,704.2576846591069,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,7,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213540Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,3834.92,3808.0,333.663900753104,3634,10690,3744.0,3900.2000000000003,4088.02,18.20506956807272,346.15281014885136,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,8,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,3840.408,3808.0,291.5538897867189,3636,10976,3736.0,3944.2000000000003,4112.02,18.442646370947738,405.14363096431595,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,9,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,3877.650666666667,3868.0,233.92565508645544,3704,10232,3800.0,3940.0,4012.02,25.09480447078755,665.1888397043379,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,10,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,3849.4146666666666,3800.0,1296.8156067319155,3614,52714,3738.0,3872.0,3958.02,35.954898691757705,1344.0143147409342,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,11,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213541Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,3827.8613333333333,3810.0,289.5986170735216,3656,9560,3748.0,3886.0,3974.02,18.27410307894515,345.5263731458158,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,12,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,3835.332,3812.0,210.81222048117328,3666,9122,3734.0,3950.2000000000003,4138.04,20.17372599505152,493.22842254025966,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,13,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,3840.1293333333333,3812.0,441.2514519357935,3610,14988,3736.0,3908.0,4056.06,19.97378937703326,426.9381873554669,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,14,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,4003.5346666666665,3984.0,297.0536562890594,3810,10750,3916.0,4070.0,4248.12,20.53704929705284,444.8366743538374,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,15,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213542Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,3931.133333333333,3918.0,257.2172960367867,3750,9686,3848.0,3992.0,4074.0,20.74291324469426,450.4026027475899,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,16,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,3847.152,3806.0,376.76240369126947,3634,11934,3738.0,3920.0,4212.34,16.537605507314208,320.53374702921224,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,17,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,3815.445333333333,3808.0,146.76691508351254,3666,9068,3744.0,3886.0,3960.0,30.60555723098213,1092.185425942786,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,18,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213543Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,3854.236,3834.0,324.45780138653976,3634,12908,3755.8,3948.0,4068.04,25.103520425835917,668.2587540055786,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,19,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T213544Z-artemisia-v0a56-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,3825.673333333333,3810.0,236.03733823044794,3640,10428,3740.0,3910.0,4014.08,24.27039503427506,641.148375733261,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,20,code,Write a Python implementation of Dijkstra's shortest-path algorithm using adjacency lists and a min-heap. Include complexity analysis.
20251205T215004Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r001,1490.6013333333333,1468.0,249.85825681217796,1350,10204,1362.0,1600.0,1752.02,28.334409935867818,984.4461148152499,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,1,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r002,1492.8173333333334,1411.0,306.76332863096684,1348,9560,1356.0,1616.0,1938.02,20.464361236545262,507.6732352238196,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,2,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215005Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r003,1468.704,1400.0,194.90519509250976,1348,7724,1356.0,1590.0,1756.0,22.204270868871745,705.6295940755364,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,3,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
